,ID,Resort,Latitude_x,Longitude_x,Country_x,Continent_x,Price,Season,Highest point,Lowest point,Beginner slopes,Intermediate slopes,Difficult slopes,Total slopes,Longest run,Snow cannons,Surface lifts,Chair lifts,Gondola lifts,Total lifts,Lift capacity,Child friendly,Snowparks,Nightskiing,Summer skiing,Resort Name,Continent_y,Country_y,State/Province,URL,Altitude,Easy,Intermediate ,Difficult,Aerial tramway/reversible ropeway,Circulating ropeway/gondola lift,Chairlift,T-bar lift/platter/button lift ,Rope tow/beginner lift,Sunkid Moving Carpet,Adult,Youth,Child,Ski resort size ,"Slope offering, variety of runs ",Lifts and cable cars ,Snow reliability ,Slope preparation ,"Access, on-site parking ","Orientation (trail map, information boards, sign-postings) ",Cleanliness and hygiene ,Environmentally friendly ski operation ,Friendliness of staff ,"Mountain restaurants, ski huts, gastronomy ",Après-ski ,Accommodation offering directly at the slopes and lifts ,Families and children ,Beginners ,"Advanced skiers, freeriders ",Snow parks ,Cross-country skiing and trails ,Combined installation (gondola and chair),People mover,Cog railway,Funicular,Helicopter for Heli-skiing,Snow caterpillars for Cat-skiing,harvesine_distance,Month,Latitude_y,Longitude_y,Snow
93,469,Christlum-Achenkirch,47.50747545,11.67908871,Austria,Europe,44,December - April,1800,950,6,16,5,27,4,0,9,4,0,13,12843,Yes,Yes,No,No,christlum-achenkirch,Europe,Austria,Tyrol (Tirol),http://www.skiresort.info/ski-resort/christlum-achenkirch/,1800,6.0,16.0,5.0,,,0.0,0.0,0.0,0.0,"€ 44,- ",0,"€ 23,-",2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,5.0,,,,,,,5402.398116483999,2022-09-01,47.375,12.375,3.54
94,363,Kreischberg,47.0634486,14.03933,Austria,Europe,44,December - April,2118,868,17,16,9,42,7,110,7,4,3,14,18808,Yes,Yes,No,No,kreischberg,Europe,Austria,Styria (Steiermark),http://www.skiresort.info/ski-resort/kreischberg/,2118,17.0,16.0,9.0,,0.0,0.0,0.0,0.0,0.0,€ 44.50 ,€ 35.50,€ 23.50,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,,,,,,,5408.075168190054,2022-04-01,47.375,12.625,100.0
95,424,Fanningberg,47.1489018,13.6932252,Austria,Europe,41,December - April,2115,1497,11,5,7,23,4,36,4,2,0,6,7162,Yes,Yes,No,No,fanningberg,Europe,Austria,Salzburg (Salzburger Land),http://www.skiresort.info/ski-resort/fanningberg/,2115,11.1,5.8,7.1,,,0.0,0.0,,0.0,"€ 41,- ","€ 30,-",€ 20.50,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,,,,,,,5408.715624188158,2022-12-01,48.375,5.875,100.0
96,99,Obertauern,47.2494362,13.5569603,Austria,Europe,46,November - May,2313,1630,61,35,4,100,5,280,11,18,2,31,50797,Yes,Yes,Yes,No,obertauern,Europe,Austria,Salzburg (Salzburger Land),http://www.skiresort.info/ski-resort/obertauern/,2313,61.0,35.0,4.0,,0.0,0.0,0.0,,0.0,€ 45.50 ,"€ 34,-",€ 22.50,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,0.0,,,,,,5416.100930115762,2022-01-01,44.875,21.375,19.69
97,442,Kirchdorf,47.57562605,12.38734435,Austria,Europe,30,December - March,780,640,3,2,0,5,1,6,3,1,0,4,3570,Yes,No,No,No,kirchdorf,Europe,Austria,Tyrol (Tirol),http://www.skiresort.info/ski-resort/kirchdorf/,780,3.0,2.0,0.0,,,0.0,0.0,0.0,0.0,€ 29.50 ,€ 23.50,€ 17.50,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,5.0,,,,,,,5424.43473309654,2022-12-01,46.625,16.375,13.39
98,439,Sudelfeld-Bayrischzell,47.6717401,12.04163164,Germany,Europe,33,Unknown,1563,850,5,24,3,32,4,100,10,5,0,15,17477,Yes,Yes,No,No,sudelfeld-bayrischzell,Europe,Germany,Bavaria (Bayern),http://www.skiresort.info/ski-resort/sudelfeld-bayrischzell/,1563,5.0,23.0,3.0,,,0.0,0.0,,0.0,"€ 38,- ","€ 32,-","€ 18,-",3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,,,,,,,5427.4048965845195,2022-01-01,44.375,22.875,9.45
99,474,Monte Popolo-Eben im Pongau,47.4041442,13.41875165,Austria,Europe,36,December - April,1612,862,4,2,0,6,3,55,2,2,0,4,4550,Yes,Yes,No,No,monte-popolo-eben-im-pongau,Europe,Austria,Salzburg (Salzburger Land),http://www.skiresort.info/ski-resort/monte-popolo-eben-im-pongau/,1612,4.0,2.0,0.0,,,0.0,0.0,0.0,,"€ 36,- ","€ 28,-","€ 18,-",2.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,,,,,,,5429.224691401505,2022-12-01,48.625,5.125,4.72
100,445,Ramsau am Dachstein-Rittisberg,47.4185564,13.5929847,Austria,Europe,36,December - March,1636,1035,14,10,1,25,3,40,14,1,0,15,10815,Yes,No,No,No,ramsau-am-dachstein-rittisberg,Europe,Austria,Styria (Steiermark),http://www.skiresort.info/ski-resort/ramsau-am-dachstein-rittisberg/,1636,14.0,10.0,1.0,,,0.0,0.0,0.0,0.0,€ 36.50 ,€ 27.50,€ 18.50,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,5.0,5.0,2.0,2.0,5.0,,0.0,,,,,5434.814565301024,2022-03-01,47.625,12.625,91.34
101,444,Lachtal,47.2524874,14.3682392,Austria,Europe,41,December - April,2222,1600,7,16,2,25,3,53,8,2,0,10,10620,Yes,No,No,No,lachtal,Europe,Austria,Styria (Steiermark),http://www.skiresort.info/ski-resort/lachtal/,2222,7.0,16.0,2.0,,,0.0,0.0,0.0,0.0,"€ 41,- ","€ 33,-",€ 21.50,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,,,,,,,5436.059456149537,2022-12-01,46.375,17.625,0.79
102,421,Riesneralm-Donnersbachwald,47.37659935,14.10532135,Austria,Europe,40,December - April,1820,950,15,12,3,30,7,137,5,3,0,8,6880,Yes,No,No,No,riesneralm-donnersbachwald,Europe,Austria,Styria (Steiermark),http://www.skiresort.info/ski-resort/riesneralm-donnersbachwald/,1820,20.0,9.0,3.0,,,0.0,0.0,0.0,0.0,"€ 41,- ",€ 35.50,"€ 21,-",3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,2.0,3.0,,,,,,,5442.637911644908,2022-01-01,43.375,25.375,17.32
103,456,Gaissau-Hintersee,47.7147891,13.23800875,Austria,Europe,35,March,1567,750,23,10,0,33,0,0,6,3,0,9,10110,Yes,Yes,No,No,gaissau-hintersee,Europe,Austria,Salzburg (Salzburger Land),http://www.skiresort.info/ski-resort/gaissau-hintersee/,1567,23.5,10.0,0.5,,,0.0,0.0,0.0,,"€ 36,- ","€ 30,-",€ 15.50,2.8,3.0,2.6,,,,,,,,,,,,,,,,,,,,,,5457.967935813911,2022-01-01,48.125,11.125,22.83
104,416,Tauplitz-Bad Mitterndorf,47.57728095,13.98478445,Austria,Europe,41,December - April,896,812,18,18,6,42,6,135,14,4,1,19,18525,Yes,No,No,No,tauplitz-bad-mitterndorf,Europe,Austria,Styria (Steiermark),http://www.skiresort.info/ski-resort/tauplitz-bad-mitterndorf/,1965,18.0,19.0,6.0,,0.0,0.0,0.0,0.0,0.0,"€ 41,- ",€ 35.50,"€ 21,-",3.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,5.0,,,,,,,5460.856811894018,2022-02-01,40.125,31.125,14.96
105,468,Loser-Altaussee,47.6607391,13.7710285,Austria,Europe,40,December - April,1770,850,18,12,3,33,9,50,3,2,3,8,11114,Yes,Yes,No,No,loser-altaussee,Europe,Austria,Styria (Steiermark),http://www.skiresort.info/ski-resort/loser-altaussee/,1770,18.0,12.0,3.0,,,0.0,0.0,0.0,0.0,"€ 41,- ",€ 35.50,"€ 21,-",3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,3.0,,,,,,,5464.575742089239,2022-12-01,49.125,1.625,19.69
106,430,Wurzeralm-Spital am Pyhrn,47.6279977,14.3162785,Austria,Europe,41,December - April,1870,810,10,10,2,22,4,57,5,2,1,8,9048,Yes,No,No,No,wurzeralm-spital-am-pyhrn,Europe,Austria,Upper Austria (Oberösterreich),http://www.skiresort.info/ski-resort/wurzeralm-spital-am-pyhrn/,1870,10.0,10.0,2.0,,,0.0,0.0,0.0,0.0,€ 40.50 ,€ 32.50,€ 22.50,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,,,,0.0,,,5474.223798544718,2022-11-01,45.375,21.625,1.97
107,464,Lammeralm-Langenwang,47.60520455,15.58475687,Austria,Europe,29,December - March,1230,980,2,3,2,7,0,24,2,6,3,11,2800,Yes,No,No,No,lammeralm-langenwang,Europe,Austria,Styria (Steiermark),http://www.skiresort.info/ski-resort/lammeralm-langenwang/,1230,2.9,3.7,2.2,,,0.0,0.0,,,"€ 29,- ","€ 24,-","€ 16,-",1.9,2.3,2.7,,,,,,,,,,,,,,,,,0.0,,,,,5504.162489434978,2022-01-01,45.875,21.125,66.54
108,498,Stuhleck-Spital am Semmering,47.5741948,15.7899645,Austria,Europe,42,April,1774,777,18,6,0,24,0,240,7,2,0,9,14400,Yes,Yes,Yes,No,stuhleck-spital-am-semmering,Europe,Austria,Styria (Steiermark),http://www.skiresort.info/ski-resort/stuhleck-spital-am-semmering/,1774,18.0,6.0,0.0,,,0.0,0.0,,0.0,"€ 43,- ","€ 38,-",€ 21.50,2.6,2.6,4.3,,,,,,,,,,,,,,,,,,,,,,5506.411002009444,2022-12-01,49.375,4.375,31.5
109,315,Erciyes-Kayseri,38.5327397,35.4502248,Turkey,Asia,17,December - April,3360,2100,18,29,7,54,0,82,4,11,2,17,23800,Yes,No,No,No,erciyes-kayseri,Asia,Turkey,Central Anatolia,http://www.skiresort.info/ski-resort/erciyes-kayseri/,3360,18.0,29.4,7.6,,0.0,0.0,,0.0,0.0,"TRY 70,- ",0,"TRY 55,-",3.4,3.7,4.2,,,,,,,,,,,,,,,,,,,,,,5605.760857155499,2022-12-01,41.375,31.875,1.57
110,391,Sinaia,45.3456607,25.5479283,Romania,Europe,32,Unknown,880,834,3,11,4,18,0,0,2,3,4,9,9864,Yes,No,No,No,sinaia,Europe,Romania,Prahova,http://www.skiresort.info/ski-resort/sinaia/,2103,3.4,11.7,4.9,0.0,0.0,0.0,0.0,,,"RON 145,- ",0,"RON 100,-",2.6,2.9,3.6,,,,,,,,,,,,,,,,,,,,,,5631.586626933108,2022-12-01,50.375,6.125,59.45
111,462,Silbersattel-Steinach,50.4399275,11.1511781,Germany,Europe,19,December - April,842,590,2,1,0,3,0,6,3,1,0,4,3300,Yes,Yes,No,No,silbersattel-steinach,Europe,Germany,Thuringia (Thüringen),http://www.skiresort.info/ski-resort/silbersattel-steinach/,842,2.5,1.5,0.5,,,0.0,0.0,0.0,,"€ 20,- ","€ 17,-","€ 14,-",1.5,1.8,2.4,,,,,,,,,,,,,,,,,,,,,,5707.401201052849,2022-01-01,51.125,5.375,62.99
112,450,Fichtelberg-Oberwiesenthal,50.4291364,12.9547281,Germany,Europe,26,December - April,1215,911,6,6,2,14,2,141,6,2,1,9,7384,Yes,Yes,Yes,No,fichtelberg-oberwiesenthal,Europe,Germany,Saxony (Sachsen),http://www.skiresort.info/ski-resort/fichtelberg-oberwiesenthal/,1215,6.8,6.1,2.6,0.0,,0.0,0.0,,0.0,"€ 26,- ",0,"€ 21,-",2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,,,,,,,5740.338499190435,2022-11-01,50.625,11.875,6.3
113,488,Postwiesen Skidorf-Neuastenberg,51.188476,8.518201,Germany,Europe,26,December - March,730,605,3,3,1,7,1,23,8,1,0,9,6762,Yes,Yes,Yes,No,postwiesen-skidorf-neuastenberg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),http://www.skiresort.info/ski-resort/postwiesen-skidorf-neuastenberg/,730,3.0,3.4,1.6,,,0.0,0.0,0.0,0.0,"€ 27,- ",€ 21.50,€ 17.50,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,,0.0,,,,,5748.228630909864,2022-02-01,41.125,34.625,97.64
114,269,Bukovel,48.353783,24.41283,Ukraine,Europe,32,November - May,1372,890,26,28,11,65,2,0,3,15,0,18,33839,Yes,Yes,Yes,No,bukovel,Europe,Ukraine,Ivano-Frankivsk,http://www.skiresort.info/ski-resort/bukovel/,1372,29.0,28.0,11.0,,,0.0,0.0,,,"UAH 975,- ",0,"UAH 685,-",3.5,3.8,3.4,,,,,,,,,,,,,,,,,0.0,,,,,5866.969659529267,2022-01-01,49.875,20.125,42.91
115,390,Alpika Service,43.667196,40.246821,Russia,Europe,0,December - April,2228,535,10,10,5,25,0,0,1,1,7,9,18120,Yes,No,No,No,alpika-service,Russia,Southern Russia,Krasnodar,http://www.skiresort.info/ski-resort/alpika-service/,2228,10.0,10.0,5.0,,0.0,0.0,0.0,,,0,0,0,2.8,3.1,4.8,,,,,,,,,,,,,,,,0.0,,,,,,6281.116963227317,2022-03-01,44.625,39.125,1.57
116,239,Rosa Khutor,43.6709708,40.2970765,Russia,Europe,22,December - April,2320,940,30,26,21,77,7,450,6,11,10,27,49228,Yes,Yes,No,No,rosa-khutor,Russia,Southern Russia,Krasnodar,http://www.skiresort.info/ski-resort/rosa-khutor/,2320,30.0,26.0,21.0,,0.0,0.0,0.0,,0.0,"RUB 1500,- ",0,"RUB 1200,-",3.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,,,,,0.0,,6284.515446057198,2022-02-01,49.875,31.125,9.45
117,405,Glenshee,56.7410308,-3.3999352,United Kingdom,Europe,33,December - April,900,650,24,10,2,36,0,6,18,3,0,21,16255,Yes,No,No,No,glenshee,Europe,United Kingdom,Scotland,http://www.skiresort.info/ski-resort/glenshee/,900,24.0,10.0,2.0,,,0.0,0.0,,,"£ 30,- ",0,"£ 20,-",2.8,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,6316.666464785908,2022-12-01,56.625,-5.625,50.39
118,95,Glencoe Mountain,56.68154175,-5.10644312,United Kingdom,Europe,35,December - April,1070,360,7,10,7,24,0,0,6,2,0,8,5800,Yes,No,No,No,glencoe-mountain,Europe,United Kingdom,Scotland,http://www.skiresort.info/ski-resort/glencoe-mountain/,1070,7.0,10.0,7.3,,,0.0,0.0,0.0,,"£ 32,- ",0,"£ 20,-",2.6,3.0,2.3,,,,,,,,,,,,,,,,,,,,,,6319.307194250767,2022-05-01,43.875,40.625,19.69
119,28,Nevis Range,56.8522081,-4.9987681,United Kingdom,Europe,36,December - April,655,91,7,10,3,20,0,0,8,3,1,12,10350,Yes,No,No,No,nevis-range,Europe,United Kingdom,Scotland,http://www.skiresort.info/ski-resort/nevis-range/,1221,7.0,10.0,3.0,,0.0,0.0,0.0,0.0,,£ 34.50 ,0,£ 22.50,2.5,2.8,3.3,,,,,,,,,,,,,,,,,,,,,,6337.489535835059,2022-12-01,56.375,10.375,72.05
120,21,The Lecht,57.200996,-3.247204,United Kingdom,Europe,33,December - April,775,637,5,9,4,18,0,0,12,1,0,13,9750,No,Yes,Yes,No,the-lecht,Europe,United Kingdom,Scotland,http://www.skiresort.info/ski-resort/the-lecht/,775,5.0,9.0,4.0,,,0.0,0.0,,,"£ 30,- ","£ 20,-","£ 15,-",2.3,2.6,1.8,,,,,,,,,,,,,,,,,0.0,,,,,6367.050279500457,2022-10-01,57.125,-4.875,43.7
121,291,Gudauri,42.4765577,44.4770286,Georgia,Asia,14,December - April,3279,1990,22,28,10,60,0,29,7,6,1,14,15400,Yes,Yes,Yes,No,gudauri,Asia,Georgia,Mtskheta-Mtianeti,http://www.skiresort.info/ski-resort/gudauri/,3276,3.4,18.8,10.3,,0.0,0.0,0.0,,0.0,"GEL 40,- ",0,"GEL 25,-",2.9,3.2,3.8,,,,,,,,,,,,,,,,,,,,0.0,,6476.701413555291,2022-11-01,56.875,15.625,94.09
122,483,Kvitfjell,58.6834043,9.0280158,Norway,Europe,45,October - May,1039,185,19,10,5,34,4,90,14,2,0,16,17952,Yes,Yes,Yes,No,kvitfjell,Europe,Norway,Oppland,http://www.skiresort.info/ski-resort/kvitfjell/,1032,21.5,12.5,5.0,,0.0,0.0,0.0,,0.0,"NOK 440,- ",0,"NOK 360,-",3.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,,,,,,,6573.206561838343,2022-01-01,35.125,51.125,1.97
123,382,Dizin,36.0508147,51.4155456,Iran,Asia,31,November - May,3506,2530,5,9,4,18,4,0,9,4,5,18,18760,Yes,Yes,No,No,dizin,Asia,Iran,Tehran,http://www.skiresort.info/ski-resort/dizin/,3506,5.0,9.0,4.0,,0.0,0.0,0.0,,,"IRR 1119000,- ",0,0,2.4,2.7,3.5,,,,,,,,,,,,,,,,,,,,,,6640.515979609285,2022-04-01,41.875,47.375,35.04
124,2,Geilosiden Geilo,60.5345261,8.2063719,Norway,Europe,44,November - April,1178,800,18,12,4,34,2,100,18,6,0,24,14225,Yes,Yes,Yes,No,geilosiden-geilo,Europe,Norway,Buskerud,http://www.skiresort.info/ski-resort/geilosiden-geilo/,1178,10.0,8.0,2.6,,,0.0,0.0,,0.0,"NOK 410,- ",0,"NOK 325,-",2.0,4.0,3.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,,,,,,,6767.929643127305,2022-02-01,50.625,39.875,100.0
125,466,Myrkdalen,60.8420056,6.4666278,Norway,Europe,44,November - May,1060,450,13,12,4,29,3,32,2,4,3,9,10279,Yes,Yes,Yes,No,myrkdalen,Europe,Norway,Western Norway (Vestlandet),http://www.skiresort.info/ski-resort/myrkdalen/,1060,13.0,12.5,4.5,,,0.0,0.0,,,"NOK 420,- ","NOK 320,-",0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,,0.0,,,,,6787.915144167281,2022-12-01,59.375,18.125,96.85
126,1,Hemsedal,60.9282437,8.38348693,Norway,Europe,46,November - May,1450,620,29,10,4,43,6,325,15,6,0,21,22921,Yes,Yes,Yes,No,hemsedal,Europe,Norway,Buskerud,http://www.skiresort.info/ski-resort/hemsedal/,1450,29.2,10.8,4.1,,,0.0,0.0,,0.0,"NOK 430,- ",0,"NOK 340,-",3.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,,,,,,,6812.697298798885,2022-01-01,53.875,35.375,100.0
127,5,Hafjell,61.2303686,10.52901357,Norway,Europe,45,November - April,1030,195,33,7,4,44,6,150,14,3,1,18,21060,Yes,Yes,Yes,No,hafjell,Europe,Norway,Oppland,http://www.skiresort.info/ski-resort/hafjell/,1030,33.0,7.0,4.0,,0.0,0.0,0.0,,0.0,"NOK 430,- ",0,"NOK 350,-",3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,,,,,,,6867.2575423220605,2022-02-01,52.875,38.375,100.0
128,248,Trysil,61.3561472,12.36702596,Norway,Europe,46,October - May,1100,415,33,18,20,71,5,418,29,7,0,36,36182,Yes,Yes,Yes,No,trysil,Europe,Norway,Hedmark,http://www.skiresort.info/ski-resort/trysil/,1100,33.0,18.0,20.0,,,0.0,0.0,,0.0,"NOK 465,- ","NOK 370,-","NOK 60,-",4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,,0.0,,,,,6902.965715577701,2022-05-01,61.875,6.625,2.76
129,81,Ruka,66.1702656,29.1311291,Finland,Europe,43,October - June,492,291,9,7,2,18,1,70,17,5,0,22,22915,Yes,Yes,Yes,No,ruka,Europe,Finland,Northern Finland,http://www.skiresort.info/ski-resort/ruka/,492,9.1,7.0,2.8,,,0.0,0.0,0.0,0.0,"€ 44,- ","€ 37,-","€ 28,-",3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,5.0,5.0,,,,,,,7709.6228641242615,2022-01-01,62.625,39.875,100.0
130,82,Levi,67.7844055,24.8557289,Finland,Europe,43,November - May,531,206,15,19,2,36,2,267,25,2,2,29,30110,Yes,Yes,Yes,No,levi,Europe,Finland,Northern Finland,http://www.skiresort.info/ski-resort/levi/,531,15.7,19.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,€ 43.50 ,€ 43.50,"€ 27,-",3.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,,,,,,,7776.527646081764,2022-10-01,66.875,29.125,57.87
131,52,Portillo,-32.8364183,-70.1290835,Chile,South America,57,June - October,3310,2580,10,4,6,20,3,0,9,5,0,14,9900,Yes,No,No,Yes,portillo,South America,Chile,Valparaíso,http://www.skiresort.info/ski-resort/portillo/,3310,10.0,4.0,6.0,,,0.0,0.0,,,"CLP 44000,- ","CLP 33000,-","CLP 28000,-",2.5,2.8,2.2,,,,,,,,,,,,,,,,,,,,0.0,,8162.339247956572,2022-04-01,64.125,-49.125,100.0
132,50,Valle Nevado,-33.352964,-70.2486776,Chile,South America,64,June - October,3670,2860,4,14,21,39,4,0,9,5,1,15,15930,Yes,Yes,No,Yes,valle-nevado,South America,Chile,Santiago Metropolitan Region (Región Metropolitana de Santiago),http://www.skiresort.info/ski-resort/valle-nevado/,3670,4.0,14.4,21.6,,0.0,0.0,0.0,,0.0,"CLP 49000,- ",0,"CLP 37000,-",3.0,3.3,3.1,,,,,,,,,,,,,,,,,,,,0.0,,8184.356027073245,2022-07-01,-34.875,-69.875,85.43
133,388,La Parva,-33.3355943,-70.2899972,Chile,South America,60,June - October,3574,2653,12,20,6,38,6,0,9,4,0,13,13740,Yes,Yes,No,Yes,la-parva,South America,Chile,Santiago Metropolitan Region (Región Metropolitana de Santiago),http://www.skiresort.info/ski-resort/la-parva/,3574,12.0,20.0,6.0,,,0.0,0.0,,,"CLP 46500,- ",0,"CLP 31500,-",2.9,3.2,2.6,,,,,,,,,,,,,,,,,,,,0.0,,8187.748165014132,2022-11-01,54.625,-60.875,99.21
134,53,Catedral Alta Patagonia,-41.16556,-71.444171,Argentina,South America,51,June - October,2180,1030,30,60,30,120,9,0,19,17,2,38,35130,Yes,Yes,No,Yes,catedral-alta-patagonia,South America,Argentina,Río Negro,http://www.skiresort.info/ski-resort/catedral-alta-patagonia/,2180,30.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,,"ARS 1330,- ","ARS 1135,-","ARS 795,-",4.4,4.8,3.2,,,,,,,,,,,,,,,,,0.0,,,,,8466.279577635687,2022-09-01,74.625,-25.375,100.0
135,227,Sunday River,44.4627415,-70.8196141,United States,North America,85,October - April,957,250,30,40,14,84,4,0,1,13,1,15,29950,Yes,Yes,Yes,No,sunday-river,North America,USA,Maine,http://www.skiresort.info/ski-resort/sunday-river/,957,30.0,40.0,14.0,,,0.0,,,0.0,"US$ 105,- ","US$ 79,-","US$ 69,-",3.8,4.1,3.6,,,,,,,,,,,,,,,,0.0,,,,,,8499.609893204724,2022-12-01,36.125,73.125,93.31
136,302,Bretton Woods,44.2576311,-71.4413006,United States,North America,76,November - April,945,487,25,16,15,56,0,0,3,7,0,10,15406,Yes,Yes,Yes,No,bretton-woods,North America,USA,New Hampshire,http://www.skiresort.info/ski-resort/bretton-woods/,945,25.0,16.0,15.0,,,0.0,0.0,,,"US$ 89,- ","US$ 68,-","US$ 53,-",3.2,3.6,3.8,,,,,,,,,,,,,,,,,0.0,,,,,8542.379306425499,2022-03-01,75.125,-27.375,100.0
137,259,Okemo,43.41769055,-72.69828454,United States,North America,86,November - April,1019,348,22,26,22,70,0,0,7,13,0,20,29050,Yes,Yes,Yes,No,okemo,North America,USA,Vermont,http://www.skiresort.info/ski-resort/okemo/,1019,22.0,26.0,22.0,,,0.0,0.0,,,"US$ 110,- ","US$ 97,-","US$ 84,-",3.6,4.0,3.7,,,,,,,,,,,,,,,,,0.0,,,,,8620.327215437746,2022-04-01,49.375,-70.625,100.0
138,292,Mount Snow,42.9589685,-72.9237112,United States,North America,81,November - April,1095,585,6,46,8,60,0,254,6,14,0,20,27000,Yes,Yes,No,No,mount-snow,North America,USA,Vermont,http://www.skiresort.info/ski-resort/mount-snow/,1095,6.0,46.0,8.0,,,0.0,,0.0,,"US$ 95,- ",0,"US$ 75,-",3.4,3.7,3.7,,,,,,,,,,,,,,,,,0.0,,,,,8627.642045060124,2022-11-01,49.625,-70.625,50.0
139,207,Stratton,43.0428562,-72.9109334,United States,North America,90,November - April,1181,600,60,20,12,92,0,0,3,9,1,13,26900,Yes,Yes,Yes,No,stratton,North America,USA,Vermont,http://www.skiresort.info/ski-resort/stratton/,1181,60.0,20.0,12.0,,0.0,0.0,0.0,,,"US$ 105,- ","US$ 89,-","US$ 79,-",3.9,4.2,3.7,,,,,,,,,,,,,,,,,0.0,,,,,8628.538469721334,2022-05-01,73.625,-40.375,100.0
140,168,Killington,43.67433,-72.7784445,United States,North America,90,November - May,1285,355,37,43,46,126,9,1500,5,15,3,23,41660,Yes,Yes,No,No,killington,North America,USA,Vermont,http://www.skiresort.info/ski-resort/killington/,1285,37.4,43.0,46.0,,0.0,0.0,0.0,0.0,,"US$ 115,- ",0,"US$ 89,-",4.4,4.8,3.7,,,,,,,,,,,,,,,,,0.0,,,,,8632.618352549505,2022-10-01,76.375,-24.625,100.0
