,ID,Resort,Latitude_x,Longitude_x,Country_x,Continent_x,Price,Season,Highest point,Lowest point,Beginner slopes,Intermediate slopes,Difficult slopes,Total slopes,Longest run,Snow cannons,Surface lifts,Chair lifts,Gondola lifts,Total lifts,Lift capacity,Child friendly,Snowparks,Nightskiing,Summer skiing,Resort Name,Continent_y,Country_y,State/Province,URL,Altitude,Easy,Intermediate ,Difficult,Aerial tramway/reversible ropeway,Circulating ropeway/gondola lift,Chairlift,T-bar lift/platter/button lift ,Rope tow/beginner lift,Sunkid Moving Carpet,Adult,Youth,Child,Ski resort size ,"Slope offering, variety of runs ",Lifts and cable cars ,Snow reliability ,Slope preparation ,"Access, on-site parking ","Orientation (trail map, information boards, sign-postings) ",Cleanliness and hygiene ,Environmentally friendly ski operation ,Friendliness of staff ,"Mountain restaurants, ski huts, gastronomy ",Après-ski ,Accommodation offering directly at the slopes and lifts ,Families and children ,Beginners ,"Advanced skiers, freeriders ",Snow parks ,Cross-country skiing and trails ,Combined installation (gondola and chair),People mover,Cog railway,Funicular,Helicopter for Heli-skiing,Snow caterpillars for Cat-skiing,harvesine_distance,Month,Latitude_y,Longitude_y,Snow
141,254,Stowe,44.4654236,-72.6854695,United States,North America,106,November - April,1116,390,20,42,8,70,6,400,3,8,2,13,20300,Yes,Yes,Yes,No,stowe,North America,USA,Vermont,http://www.skiresort.info/ski-resort/stowe/,1116,20.0,42.0,8.0,,0.0,0.0,0.0,,0.0,"US$ 131,- ",0,"US$ 111,-",3.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,,0.0,,,,,8643.947557964508,2022-02-01,76.375,-25.625,100.0
142,316,Hunter Mountain,42.1778662,-74.2304216,United States,North America,68,Unknown,975,487,18,18,19,55,0,0,4,9,0,13,15910,Yes,No,No,No,hunter-mountain,North America,USA,New York,http://www.skiresort.info/ski-resort/hunter-mountain/,975,18.0,18.0,19.0,,,0.0,0.0,0.0,0.0,"US$ 80,- ",0,"US$ 64,-",3.2,3.6,3.4,,,,,,,,,,,,,,,,,,,,,,8715.597431079857,2022-06-01,-1.875,-78.375,0.79
143,394,Whiteface-Lake Placid,44.36586225,-73.83531534,United States,North America,79,November - April,1340,371,7,15,13,35,3,250,1,9,1,11,14200,Yes,Yes,No,No,whiteface-lake-placid,North America,USA,New York,http://www.skiresort.info/ski-resort/whiteface-lake-placid/,1340,7.0,15.0,13.0,,0.0,0.0,,,,"US$ 94,- ","US$ 74,-","US$ 58,-",3.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,5.0,4.0,,0.0,,,,,8731.033770104956,2022-01-01,63.125,63.875,100.0
144,221,Sugarbush,44.5417138,-73.9698685,United States,North America,83,November - April,1240,452,17,40,30,87,5,351,3,13,0,16,25652,Yes,Yes,No,No,sugarbush,North America,USA,Vermont,http://www.skiresort.info/ski-resort/sugarbush/,1240,17.0,40.0,30.0,,,0.0,,,,"US$ 97,- ",0,"US$ 77,-",3.9,4.2,3.7,,,,,,,,,,,,,,,,,0.0,,,,,8745.375573677813,2022-03-01,70.125,-54.625,100.0
145,177,Sugarloaf,38.3481772,-76.0335483,United States,North America,81,November - April,1286,426,28,40,51,119,5,0,2,12,0,14,20720,Yes,Yes,No,No,sugarloaf,North America,USA,Maine,http://www.skiresort.info/ski-resort/sugarloaf/,1286,28.0,40.0,51.0,,,0.0,0.0,,,"US$ 95,- ","US$ 79,-","US$ 69,-",4.3,4.6,3.4,,,,,,,,,,,,,,,,,0.0,,,,,8794.302776163875,2022-04-01,56.625,-69.875,100.0
146,491,Loon Mountain,44.5164518,-74.6496253,United States,North America,73,November - April,930,300,15,28,7,50,0,0,2,9,1,12,17034,Yes,Yes,No,No,loon-mountain,North America,USA,New Hampshire,http://www.skiresort.info/ski-resort/loon-mountain/,930,13.0,26.0,6.0,,0.0,0.0,,,,"US$ 95,- ","US$ 83,-","US$ 71,-",3.1,3.4,3.8,,,,,,,,,,,,,,,,,0.0,,,,,8797.700961443148,2022-11-01,41.625,75.375,100.0
147,448,Montage Mountain Resort,41.349713,-75.662134,United States,North America,53,December - March,594,285,2,4,3,9,0,270,2,5,0,7,8800,Yes,Yes,Yes,No,montage-mountain-resort,North America,USA,Pennsylvania,http://www.skiresort.info/ski-resort/montage-mountain-resort/,594,2.0,4.0,3.5,,,0.0,,,,"US$ 62,- ",0,"US$ 49,-",2.0,2.3,3.0,,,,,,,,,,,,,,,,,0.0,,,,,8816.239948292745,2022-10-01,72.375,-52.125,100.0
148,237,Mont Tremblant,46.11588,-74.5891426,Canada,North America,60,November - April,875,230,16,25,37,78,6,1041,3,8,3,14,24700,Yes,Yes,No,No,mont-tremblant,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/mont-tremblant/,875,16.6,25.2,37.1,,0.0,0.0,,,,"C$ 99,- ","C$ 66,-","C$ 56,-",4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,,0.0,,,,,8827.196151493652,2022-02-01,58.875,69.125,99.61
149,178,Silver Star,45.015082,-75.6437706,Canada,North America,62,November - April,1915,1155,20,50,45,115,8,0,4,6,0,10,12000,Yes,Yes,Yes,No,silver-star,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/silver-star/,1915,20.0,50.0,45.0,,,0.0,0.0,,0.0,"C$ 96,- ","C$ 77,-","C$ 50,-",4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,,0.0,,,,,8885.030169500693,2022-04-01,35.125,77.625,100.0
150,435,Bolton Valley,39.3455111,-78.7571921,United States,North America,63,December - April,960,440,15,10,5,30,3,100,1,5,0,6,7200,Yes,Yes,Yes,No,bolton-valley,North America,USA,Vermont,http://www.skiresort.info/ski-resort/bolton-valley/,960,15.0,10.0,5.0,,,0.0,,0.0,,"US$ 74,- ",0,"US$ 64,-",3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,,,,,,,9043.27649816223,2022-02-01,44.125,77.875,77.17
151,29,Arapahoe Basin,40.1211211,-80.6698426,United States,North America,83,October - June,3790,3286,40,25,40,105,4,0,2,5,0,7,7200,Yes,Yes,No,No,arapahoe-basin,North America,USA,Colorado,http://www.skiresort.info/ski-resort/arapahoe-basin/,3790,40.0,25.0,40.0,,,0.0,,,,"US$ 100,- ","US$ 85,-","US$ 52,-",3.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,5.0,5.0,1.0,,0.0,,,,,9215.673960034816,2022-04-01,61.125,-75.125,100.0
152,169,Copper Mountain,37.4781086,-90.3856733,United States,North America,89,November - April,3767,2926,30,40,56,126,0,0,7,15,1,23,29084,Yes,Yes,No,No,copper-mountain,North America,USA,Colorado,http://www.skiresort.info/ski-resort/copper-mountain/,3767,30.0,40.0,56.0,,,0.0,0.0,,0.0,"US$ 150,- ",0,"US$ 85,-",4.4,4.7,3.7,,,,,,,,,,,,,,,,,0.0,,,,0.0,10041.576165149632,2022-11-01,35.375,90.375,15.75
153,272,Kirkwood,38.5800713,-90.4069177,United States,North America,85,November - April,2987,2377,15,30,20,65,0,0,4,11,0,15,21420,Yes,Yes,No,No,kirkwood,North America,USA,Western United States,http://www.skiresort.info/ski-resort/kirkwood/,2987,15.0,30.0,20.0,,,0.0,0.0,0.0,,"US$ 119,- ","US$ 107,-","US$ 87,-",3.5,3.8,3.2,,,,,,,,,,,,,,,,,0.0,,,,0.0,10042.914699274264,2022-12-01,59.375,90.625,100.0
154,166,Keystone,41.9988889,-92.1979353,United States,North America,120,November - April,3651,2835,25,65,45,135,5,0,7,11,4,22,30500,Yes,Yes,Yes,No,keystone,North America,USA,Colorado,http://www.skiresort.info/ski-resort/keystone/,3651,25.0,65.0,45.0,,0.0,0.0,,0.0,0.0,"US$ 159,- ",0,"US$ 92,-",4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,,,,,,0.0,10189.150660543683,2022-05-01,55.375,-92.875,14.17
155,87,Alta,42.6736893,-95.3039943,United States,North America,82,November - April,3215,2600,29,46,40,115,4,0,3,7,0,10,13100,Yes,No,Yes,No,alta,North America,USA,Utah,http://www.skiresort.info/ski-resort/alta/,3215,29.0,46.4,40.6,,,0.0,,0.0,,"US$ 104,- ",0,"US$ 54,-",4.3,4.7,3.7,,,,,,,,,,,,,,,,,0.0,,,,0.0,10440.877916876267,2022-11-01,69.375,101.125,100.0
156,26,Jackson Hole,34.641109,-98.67619161,United States,North America,119,December - April,3185,1924,16,50,50,116,11,0,1,9,3,13,20480,Yes,Yes,No,No,jackson-hole,North America,USA,Wyoming,http://www.skiresort.info/ski-resort/jackson-hole/,3185,16.0,50.0,50.0,0.0,0.0,0.0,,,0.0,"US$ 149,- ",0,"US$ 91,-",4.4,4.7,3.6,,,,,,,,,,,,,,,,,,,,0.0,0.0,10800.283803872062,2022-12-01,40.375,-99.375,8.27
157,98,Breckenridge,32.7558392,-98.9032554,United States,North America,140,November - April,3914,2926,28,60,65,153,5,0,15,18,1,34,43880,Yes,Yes,No,No,breckenridge,North America,USA,Colorado,http://www.skiresort.info/ski-resort/breckenridge/,3914,28.0,60.0,65.0,,0.0,0.0,0.0,,0.0,"US$ 164,- ",0,"US$ 107,-",4.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,,0.0,,,,,10839.127507316414,2022-01-01,40.625,-99.875,6.69
158,265,Brighton,39.983721,-104.8110775,United States,North America,67,November - April,3200,2668,10,18,38,66,0,0,1,6,0,7,13200,Yes,Yes,Yes,No,brighton,North America,USA,Utah,http://www.skiresort.info/ski-resort/brighton/,3200,10.0,18.0,38.0,,,0.0,,,,"US$ 79,- ",0,"US$ 49,-",3.5,3.8,4.1,,,,,,,,,,,,,,,,,0.0,,,,,11263.568718144114,2022-12-01,39.125,-104.625,50.0
159,206,Loveland,40.3977612,-105.0749801,United States,North America,61,October - May,3871,3245,12,38,43,93,3,0,2,9,0,11,13000,Yes,Yes,No,No,loveland,North America,USA,Colorado,http://www.skiresort.info/ski-resort/loveland/,3871,12.0,38.0,43.0,,,0.0,0.0,,,"US$ 75,- ",0,"US$ 32,-",3.0,4.0,3.0,5.0,3.0,5.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0,,0.0,,,,,11277.845457503841,2022-04-01,66.375,119.625,100.0
160,79,Winter Park Resort,39.87161425,-105.7827088,United States,North America,119,November - April,3676,2743,11,53,79,143,7,36,5,19,1,25,41130,Yes,Yes,No,No,winter-park-resort,North America,USA,Colorado,http://www.skiresort.info/ski-resort/winter-park-resort/,3676,11.0,53.0,79.0,,0.0,0.0,0.0,0.0,0.0,"US$ 159,- ",0,"US$ 99,-",4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,2.0,,,,,,,11347.327198444784,2022-01-01,36.875,105.125,3.94
161,245,Angel Fire,36.3930879,-105.2850091,United States,North America,62,December - March,3256,2591,40,28,7,75,4,0,2,5,0,7,7200,Yes,Yes,Yes,No,angel-fire,North America,USA,New Mexico,http://www.skiresort.info/ski-resort/angel-fire/,3256,40.0,28.0,7.0,,,0.0,,,0.0,"US$ 73,- ","US$ 63,-","US$ 53,-",3.7,3.9,3.9,,,,,,,,,,,,,,,,,,,,,,11369.862775794714,2022-04-01,39.125,-105.875,11.02
162,179,Taos,36.4072377,-105.573284,United States,North America,84,November - April,3795,2805,27,28,58,113,0,0,4,11,0,15,17000,Yes,Yes,No,No,taos,North America,USA,New Mexico,http://www.skiresort.info/ski-resort/taos/,3795,27.0,28.0,58.0,,,0.0,,0.0,0.0,"US$ 105,- ","US$ 85,-","US$ 65,-",4.2,4.5,3.0,,,,,,,,,,,,,,,,,,,,,,11395.069814886901,2022-11-01,57.375,-113.625,100.0
163,91,Vail,39.6440207,-106.3801669,United States,North America,127,November - April,3433,2457,57,84,93,234,6,0,9,20,2,31,54858,Yes,Yes,No,No,vail,North America,USA,Colorado,http://www.skiresort.info/ski-resort/vail/,3433,57.0,84.0,93.0,,0.0,0.0,0.0,,0.0,"US$ 169,- ",0,"US$ 117,-",5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,,0.0,,,,,11402.140783174384,2022-10-01,40.625,-106.625,50.0
164,295,Gore Mountain,40.2235948,-106.6575409,United States,North America,71,November - April,1097,304,6,28,23,57,4,0,5,9,1,15,21000,Yes,Yes,No,No,gore-mountain,North America,USA,New York,http://www.skiresort.info/ski-resort/gore-mountain/,1097,6.7,28.2,23.3,,0.0,0.0,0.0,0.0,,"US$ 83,- ","US$ 65,-","US$ 46,-",3.3,3.6,3.6,,,,,,,,,,,,,,,,,0.0,,,,,11413.32089087137,2022-08-01,24.125,103.875,0.39
165,94,Beaver Creek,39.6048786,-106.5150017,United States,North America,141,November - April,3488,2255,28,64,57,149,4,0,8,13,3,24,38200,Yes,Yes,No,No,beaver-creek,North America,USA,Colorado,http://www.skiresort.info/ski-resort/beaver-creek/,3488,28.5,64.5,57.0,,0.0,0.0,,,,"US$ 189,- ",0,"US$ 130,-",4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0,,,,,11414.294877375823,2022-01-01,54.875,112.375,100.0
166,23,Howelsen Hill-Steamboat Springs,40.4805325,-106.8406049,United States,North America,21,November - April,2175,2040,1,1,0,2,0,0,3,1,0,4,2220,No,No,No,No,howelsen-hill-steamboat-springs,North America,USA,Colorado,http://www.skiresort.info/ski-resort/howelsen-hill-steamboat-springs/,2175,1.7,1.5,0.8,,,0.0,0.0,0.0,,"US$ 25,- ",0,"US$ 15,-",1.5,1.8,2.5,,,,,,,,,,,,,,,,,0.0,,,,,11423.082846414096,2022-01-01,57.375,114.125,100.0
167,88,Aspen Mountain,39.1760986,-106.8292058,United States,North America,124,November - April,3418,2422,0,49,54,103,4,0,0,7,1,8,13400,Yes,No,No,No,aspen-mountain,North America,USA,Colorado,http://www.skiresort.info/ski-resort/aspen-mountain/,3418,0.0,49.0,54.0,,0.0,0.0,,,,"US$ 169,- ",0,"US$ 112,-",3.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,1.0,1.0,5.0,1.0,3.0,,,,,,,11449.723272203366,2022-11-01,53.875,112.375,3.94
168,155,Snowmass,39.3316513,-106.986156,United States,North America,124,November - April,3813,2473,14,111,111,236,8,0,6,13,2,21,27765,Yes,Yes,Yes,No,snowmass,North America,USA,Colorado,http://www.skiresort.info/ski-resort/snowmass/,3813,14.2,111.0,111.0,,0.0,0.0,0.0,,0.0,"US$ 169,- ",0,"US$ 112,-",5.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,,,,,,,11459.72707327546,2022-11-01,54.875,-113.125,83.46
169,25,Crested Butte,38.8698201,-106.984043,United States,North America,98,November - April,3707,2774,27,69,25,121,0,0,5,10,0,15,19717,Yes,Yes,No,No,crested-butte,North America,USA,Colorado,http://www.skiresort.info/ski-resort/crested-butte/,3707,27.0,69.0,25.0,,,0.0,0.0,,,"US$ 115,- ","US$ 104,-","US$ 63,-",4.3,4.6,3.7,,,,,,,,,,,,,,,,,0.0,,,,,11469.262128172637,2022-09-01,69.875,131.375,33.07
170,457,Sandia Peak,35.2100445,-106.4496496,United States,North America,47,Unknown,2630,1999,8,20,3,31,0,0,1,4,1,6,4000,Yes,No,No,No,sandia-peak,North America,USA,New Mexico,http://www.skiresort.info/ski-resort/sandia-peak/,3140,8.0,20.0,3.0,0.0,,0.0,,,,"US$ 55,- ","US$ 45,-","US$ 40,-",2.8,3.1,2.8,,,,,,,,,,,,,,,,,0.0,,,,,11495.044256621555,2022-03-01,61.375,-118.875,100.0
171,273,Red Lodge Mountain,45.1907531,-109.3368732,United States,North America,45,November - April,2870,2138,11,30,24,65,0,0,1,6,0,7,10200,Yes,No,No,No,red-lodge-mountain,North America,USA,Montana,http://www.skiresort.info/ski-resort/red-lodge-mountain/,2870,11.0,30.0,24.0,,,0.0,,,,"US$ 53,- ","US$ 42,-","US$ 22,-",3.5,3.8,3.4,,,,,,,,,,,,,,,,,0.0,,,,,11508.099911232519,2022-02-01,34.125,106.375,2.76
172,218,Telluride,37.9374939,-107.812285,United States,North America,110,November - April,3815,2659,6,51,29,86,7,0,4,11,5,20,22638,Yes,Yes,No,No,telluride,North America,USA,Colorado,http://www.skiresort.info/ski-resort/telluride/,3815,6.7,51.7,29.8,,0.0,0.0,0.0,,,"US$ 133,- ",0,"US$ 79,-",4.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,0.0,,,0.0,,11559.90942510632,2022-02-01,64.875,-124.625,100.0
173,225,Purgatory-Durango,37.5558754,-107.7795294,United States,North America,76,November - April,3299,2680,15,40,30,85,0,0,2,9,0,11,16700,Yes,Yes,No,No,purgatory-durango,North America,USA,Colorado,http://www.skiresort.info/ski-resort/purgatory-durango/,3299,15.0,40.0,30.0,,,0.0,,0.0,,"US$ 89,- ","US$ 70,-","US$ 55,-",3.8,4.1,3.6,,,,,,,,,,,,,,,,,0.0,,,,0.0,11565.265208082634,2022-05-01,63.125,-122.375,52.36
174,250,Bridger Bowl-Bozeman,45.7032833,-111.0255228,United States,North America,49,December - April,2682,1860,20,26,25,71,5,0,1,8,0,9,11900,Yes,Yes,No,No,bridger-bowl-bozeman,North America,USA,Montana,http://www.skiresort.info/ski-resort/bridger-bowl-bozeman/,2682,20.0,26.0,25.0,,,0.0,,0.0,,"US$ 60,- ",0,"US$ 22,-",3.6,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,11621.089644408115,2022-04-01,65.625,127.375,100.0
175,235,Yellowstone Club,45.6681984,-111.067446,United States,North America,0,November - April,3005,2182,30,30,20,80,4,0,4,11,0,15,14886,Yes,No,No,No,yellowstone-club,North America,USA,Montana,http://www.skiresort.info/ski-resort/yellowstone-club/,3005,30.0,30.0,20.0,,,0.0,0.0,,,0,0,0,3.8,4.2,4.3,,,,,,,,,,,,,,,,,0.0,,,,,11625.265000726435,2022-02-01,58.375,-118.625,100.0
176,154,Big Sky Resort,45.2839783,-111.401115,United States,North America,110,November - April,3398,2072,55,69,126,250,9,0,11,22,1,34,36283,Yes,Yes,No,No,big-sky-resort,North America,USA,Montana,http://www.skiresort.info/ski-resort/big-sky-resort/,3398,55.0,69.0,126.0,0.0,,0.0,0.0,0.0,,"US$ 135,- ","US$ 115,-","US$ 86,-",4.9,5.0,3.6,,,,,,,,,,,,,,,,,0.0,,,,,11661.742957050743,2022-02-01,34.375,-108.125,0.79
177,314,Apache,35.214632,-109.4786676,United States,North America,48,Unknown,3475,2926,12,18,25,55,0,0,2,8,1,11,15800,Yes,No,No,No,apache,North America,USA,New Mexico,http://www.skiresort.info/ski-resort/apache/,3475,12.0,18.0,25.0,,0.0,0.0,,0.0,,"US$ 56,- ","US$ 49,-","US$ 40,-",3.3,3.6,3.4,,,,,,,,,,,,,,,,,,,,,,11765.432465154228,2022-01-01,25.875,107.625,6.69
178,181,Sunshine Village,51.08952535,-115.7622016,Canada,North America,66,November - May,2730,1660,25,50,34,109,8,2,2,9,1,12,20950,Yes,Yes,No,No,sunshine-village,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/sunshine-village/,2730,25.0,50.0,34.0,,0.0,0.0,,,,"C$ 109,- ","C$ 85,-","C$ 42,-",4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,1.0,,0.0,,,,,11769.175106638057,2022-02-01,58.625,121.625,100.0
179,211,Whitefish Mountain Resort,48.48108275,-114.3578504,United States,North America,65,December - April,2078,1361,18,46,27,91,5,0,3,12,0,15,22600,Yes,Yes,Yes,No,whitefish-mountain-resort,North America,USA,Montana,http://www.skiresort.info/ski-resort/whitefish-mountain-resort/,2078,18.0,46.0,27.0,,,0.0,0.0,,,"US$ 79,- ","US$ 68,-","US$ 40,-",3.9,4.2,3.5,,,,,,,,,,,,,,,,,0.0,,,,,11771.767374645124,2022-12-01,31.125,108.625,0.39
180,204,Castle Mountain,51.3065203,-115.9455963,Canada,North America,50,December - April,2273,1410,9,20,65,94,5,0,3,4,1,8,6100,Yes,Yes,No,No,castle-mountain,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/castle-mountain/,2273,9.0,20.0,65.0,,,0.0,0.0,0.0,,"C$ 84,- ","C$ 74,-","C$ 34,-",3.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,,0.0,,,,0.0,11772.60525166095,2022-05-01,68.625,-138.625,100.0
181,163,Lake Louise,51.4249668,-116.177535,Canada,North America,66,November - May,2637,1646,35,62,42,139,8,0,4,5,1,10,14040,Yes,Yes,No,No,lake-louise,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/lake-louise/,2637,35.0,62.0,42.0,,0.0,0.0,0.0,,0.0,"C$ 104,- ","C$ 79,-","C$ 39,-",4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,1.0,4.0,5.0,5.0,5.0,3.0,,0.0,,,,,11782.94683224585,2022-08-01,64.875,-130.375,0.79
182,11,Fernie,49.5041747,-115.062867,Canada,North America,67,December - April,2134,1052,42,58,42,142,5,11,3,7,0,10,14514,Yes,Yes,No,No,fernie,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/fernie/,2134,42.0,58.0,42.0,,,0.0,0.0,,,C$ 104.95 ,C$ 78.95,C$ 41.95,4.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,,0.0,,,,0.0,11783.040098510704,2022-12-01,61.625,125.375,99.21
183,22,Steamboat,35.7540215,-109.8537507,United States,North America,120,November - April,3221,2103,25,95,45,165,4,0,1,14,2,17,32720,Yes,Yes,Yes,No,steamboat,North America,USA,Colorado,http://www.skiresort.info/ski-resort/steamboat/,3221,25.0,95.0,45.0,,0.0,0.0,0.0,,,"US$ 165,- ","US$ 135,-","US$ 105,-",4.8,5.0,3.9,,,,,,,,,,,,,,,,,,,,,,11786.502008646974,2022-02-01,40.875,-111.375,62.2
184,27,Park City,40.6460921,-111.4979963,United States,North America,97,November - April,3049,2080,27,152,71,250,4,480,5,32,4,41,76110,Yes,Yes,Yes,No,park-city,North America,USA,Utah,http://www.skiresort.info/ski-resort/park-city/,3049,27.0,152.0,71.0,,0.0,0.0,,0.0,,"US$ 145,- ",0,"US$ 93,-",4.8,5.0,3.9,,,,,,,,,,,,,,,,,0.0,,,,,11802.70625860146,2022-02-01,70.125,144.875,100.0
185,274,Solitude,40.6202462,-111.5919046,United States,North America,71,November - April,3000,2434,20,30,14,64,0,0,0,8,0,8,16400,Yes,No,No,No,solitude,North America,USA,Utah,http://www.skiresort.info/ski-resort/solitude/,3000,20.0,30.0,14.0,,,0.0,,,,"US$ 88,- ","US$ 56,-",0,3.4,3.7,3.8,,,,,,,,,,,,,,,,,,,,,,11811.096755454675,2022-05-01,67.875,137.875,100.0
186,93,Snowbasin,41.216317,-111.857428,United States,North America,85,November - April,2850,1950,5,28,15,48,5,400,2,6,3,11,17026,Yes,Yes,No,No,snowbasin,North America,USA,Utah,http://www.skiresort.info/ski-resort/snowbasin/,2850,5.0,28.0,15.0,0.0,0.0,0.0,,,,"US$ 99,- ",0,"US$ 55,-",3.1,3.4,3.9,,,,,,,,,,,,,,,,,0.0,,,,,11815.946908093994,2022-02-01,54.875,-119.125,100.0
187,185,Snowbird,40.5807546,-111.6572955,United States,North America,99,November - May,3353,2365,27,38,38,103,5,0,2,10,1,13,17900,Yes,Yes,Yes,No,snowbird,North America,USA,Utah,http://www.skiresort.info/ski-resort/snowbird/,3353,27.0,38.0,38.0,0.0,,0.0,,,0.0,"US$ 129,- ",0,"US$ 61,-",4.1,4.5,3.7,,,,,,,,,,,,,,,,,,,,,,11817.53941511001,2022-05-01,69.125,-141.875,16.14
188,231,Kimberley,49.6850876,-115.9819477,Canada,North America,49,December - April,1982,1230,15,35,30,80,6,11,2,3,0,5,5452,Yes,Yes,Yes,No,kimberley,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/kimberley/,1982,15.0,35.0,30.0,,,0.0,0.0,,,C$ 79.95 ,C$ 59.95,C$ 31.95,3.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,,0.0,,,,,11838.422148596474,2022-10-01,65.625,133.375,100.0
189,223,Marmot Basin-Jasper,52.8005917,-118.0833546,Canada,North America,60,November - April,2410,1698,26,26,34,86,5,0,1,6,0,7,11600,Yes,Yes,No,No,marmot-basin-jasper,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/marmot-basin-jasper/,2410,26.0,26.0,39.0,,,0.0,,,0.0,"C$ 95,- ","C$ 76,-","C$ 34,-",3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,1.0,4.0,5.0,5.0,4.0,1.0,,,,,,,11846.241484174026,2022-01-01,57.125,-121.625,100.0
